district,crime_type,latitude,longitude,date,time,year
j p nagar,2 wheeler theft,12.9107445,77.5614125,,15:45:00,2015
j p nagar,2 wheeler theft,12.8974156,77.5551514,,22:00:00,2015
j p nagar,2 wheeler theft,12.9124941,77.5724057,,10:00:00,2015
j p nagar,2 wheeler theft,12.9021875,77.5726242,,,2016
j p nagar,2 wheeler theft,12.8988075,77.57229,,18:15:00,2016
j p nagar,2 wheeler theft,12.9091038,77.5728123,,13:45:00,2016
j p nagar,2 wheeler theft,12.9045265,77.5661519,,18:00:00,2016
j p nagar,2 wheeler theft,12.9058823,77.5714811,,12:00:00,2016
j p nagar,2 wheeler theft,12.915572,77.5732156,2016-01-13,10:00:00,2016
j p nagar,2 wheeler theft,12.9005377,77.565996,2016-01-13,10:30:00,2016
j p nagar,2 wheeler theft,12.899713,77.5716675,2016-01-13,19:30:00,2016
j p nagar,2 wheeler theft,12.8928134,77.5666301,2016-01-15,13:00:00,2016
j p nagar,2 wheeler theft,12.9108218,77.5682452,2016-01-18,22:10:00,2016
j p nagar,2 wheeler theft,12.90849,77.5597687,2016-01-20,16:10:00,2016
j p nagar,2 wheeler theft,12.8957622,77.5599416,2016-01-23,09:00:00,2016
j p nagar,2 wheeler theft,12.9108218,77.5682452,2016-01-23,11:00:00,2016
j p nagar,2 wheeler theft,12.9021875,77.5726242,2016-01-26,10:00:00,2016
j p nagar,2 wheeler theft,12.9086134,77.5613875,2016-01-29,17:30:00,2016
j p nagar,2 wheeler theft,12.8974156,77.5551514,,17:30:00,2016
j p nagar,2 wheeler theft,12.8985402,77.5712254,,,2016
j p nagar,2 wheeler theft,12.9124183,77.5641048,2016-02-13,09:30:00,2016
j p nagar,2 wheeler theft,12.9012358,77.5547662,2016-02-22,20:00:00,2016
j p nagar,2 wheeler theft,12.9045265,77.5661519,2016-02-24,12:00:00,2016
j p nagar,2 wheeler theft,12.8974156,77.5551514,2016-02-24,14:00:00,2016
j p nagar,2 wheeler theft,12.9108218,77.5682452,2016-02-27,11:30:00,2016
j p nagar,2 wheeler theft,12.9002895,77.5698767,2016-02-28,10:15:00,2016
j p nagar,2 wheeler theft,12.9108218,77.5682452,,09:30:00,2016
j p nagar,2 wheeler theft,12.90849,77.5597687,,10:30:00,2016
j p nagar,2 wheeler theft,12.9151437,77.5694191,2016-03-15,16:30:00,2016
j p nagar,2 wheeler theft,12.9076945,77.5719852,2016-03-17,10:00:00,2016
j p nagar,2 wheeler theft,12.9080003,77.5691435,2016-03-18,13:20:00,2016
j p nagar,2 wheeler theft,12.9043309,77.5684682,2016-03-21,16:30:00,2016
j p nagar,2 wheeler theft,12.9136601,77.5652671,2016-03-27,11:55:00,2016
j p nagar,2 wheeler theft,12.9108218,77.5682452,2016-03-27,22:15:00,2016
j p nagar,2 wheeler theft,12.8974156,77.5551514,2016-03-29,13:00:00,2016
j p nagar,2 wheeler theft,12.9071512,77.5706533,,21:30:00,2016
j p nagar,2 wheeler theft,12.9058711,77.5646367,2016-04-13,10:00:00,2016
j p nagar,2 wheeler theft,12.9007992,77.555989,2016-04-24,,2016
j p nagar,2 wheeler theft,12.9105358,77.5641391,2016-04-25,,2016
j p nagar,2 wheeler theft,12.9076945,77.5719852,2016-04-28,,2016
j p nagar,2 wheeler theft,12.915572,77.5732156,2016-04-29,,2016
j p nagar,2 wheeler theft,12.9105358,77.5641391,,,2016
j p nagar,2 wheeler theft,12.9155359,77.5616258,2016-05-16,12:50:00,2016
j p nagar,2 wheeler theft,12.9053443,77.5686566,,10:00:00,2016
j p nagar,2 wheeler theft,12.9128404,77.5678647,,11:15:00,2016
j p nagar,2 wheeler theft,12.9021875,77.5726242,,16:00:00,2016
j p nagar,2 wheeler theft,12.9105469,77.5607455,,15:00:00,2016
j p nagar,2 wheeler theft,12.9085831,77.5651011,,19:30:00,2016
j p nagar,2 wheeler theft,12.9053443,77.5686566,,08:00:00,2016
j p nagar,2 wheeler theft,12.9086134,77.5613875,2016-06-17,15:10:00,2016
j p nagar,2 wheeler theft,12.9068106,77.5730762,2016-06-22,17:30:00,2016
j p nagar,2 wheeler theft,12.9080003,77.5691435,,15:15:00,2016
j p nagar,2 wheeler theft,12.8985486,77.5696633,2016-07-13,19:30:00,2016
j p nagar,2 wheeler theft,12.9012358,77.5547662,2016-07-22,13:30:00,2016
j p nagar,2 wheeler theft,12.9162974,77.5707956,,09:30:00,2016
j p nagar,2 wheeler theft,12.9026073,77.5616066,2016-08-15,17:00:00,2016
j p nagar,2 wheeler theft,12.8983588,77.5613959,2016-08-18,23:00:00,2016
j p nagar,2 wheeler theft,12.9099852,77.5626174,2016-08-25,13:40:00,2016
j p nagar,2 wheeler theft,12.9124183,77.5641048,,14:10:00,2016
j p nagar,2 wheeler theft,12.9124183,77.5641048,,12:45:00,2016
j p nagar,2 wheeler theft,12.9080333,77.5632487,,11:30:00,2016
j p nagar,2 wheeler theft,12.9029362,77.5682325,2016-09-20,11:15:00,2016
j p nagar,2 wheeler theft,12.9057414,77.5652835,2016-09-21,17:00:00,2016
j p nagar,2 wheeler theft,12.9124183,77.5641048,2016-09-23,10:00:00,2016
j p nagar,2 wheeler theft,12.9020804,77.5651518,2016-09-28,10:30:00,2016
j p nagar,2 wheeler theft,12.9021875,77.5726242,,09:30:00,2016
j p nagar,2 wheeler theft,12.9026073,77.5614887,,11:30:00,2016
j p nagar,2 wheeler theft,12.9026073,77.5614887,2016-10-17,18:00:00,2016
j p nagar,2 wheeler theft,12.9057414,77.5652835,2016-10-22,21:40:00,2016
j p nagar,2 wheeler theft,12.9094534,77.5650952,2016-10-23,12:30:00,2016
j p nagar,2 wheeler theft,12.8988075,77.57229,2016-10-24,11:00:00,2016
j p nagar,2 wheeler theft,12.9124183,77.5641048,2016-10-30,14:45:00,2016
j p nagar,2 wheeler theft,12.9108218,77.5682452,,10:15:00,2016
j p nagar,2 wheeler theft,12.9151437,77.5694191,,11:00:00,2016
j p nagar,2 wheeler theft,12.9142072,77.5618648,,13:00:00,2016
j p nagar,2 wheeler theft,12.9079108,77.5667368,2016-11-17,11:45:00,2016
j p nagar,2 wheeler theft,12.9073405,77.5726119,2016-11-23,17:15:00,2016
j p nagar,2 wheeler theft,12.8957622,77.5599416,2016-11-29,09:00:00,2016
j p nagar,2 wheeler theft,12.8964475,77.5667368,,17:00:00,2016
j p nagar,2 wheeler theft,12.9141256,77.5633355,2016-12-22,19:00:00,2016
j p nagar,2 wheeler theft,12.8999136,77.5724909,2016-12-31,11:45:00,2016
j p nagar,2 wheeler theft,12.9012358,77.5547662,,14:00:00,2017
j p nagar,2 wheeler theft,12.9108218,77.5682452,,14:00:00,2017
j p nagar,2 wheeler theft,12.9008928,77.5698814,,10:20:00,2017
j p nagar,2 wheeler theft,12.9141256,77.5633355,,10:40:00,2017
j p nagar,2 wheeler theft,12.908067,77.5611409,,16:00:00,2017
j p nagar,2 wheeler theft,12.8964475,77.5667368,,11:30:00,2017
j p nagar,2 wheeler theft,12.9027651,77.5616313,,11:00:00,2017
j p nagar,2 wheeler theft,12.9085203,77.5725265,,14:00:00,2017
j p nagar,2 wheeler theft,12.9078188,77.5605678,,,2017
j p nagar,2 wheeler theft,12.9108218,77.5682452,,09:00:00,2017
j p nagar,2 wheeler theft,12.9124183,77.5641048,,17:30:00,2017
j p nagar,2 wheeler theft,12.9008928,77.5698814,,15:00:00,2017
j p nagar,2 wheeler theft,12.9109359,77.5646697,,06:00:00,2017
j p nagar,2 wheeler theft,12.9111004,77.5664471,,,2017
j p nagar,2 wheeler theft,12.9109359,77.5646697,,,2017
j p nagar,2 wheeler theft,12.9085203,77.5725265,,,2017
j p nagar,2 wheeler theft,12.8928134,77.5666301,,,2017
j p nagar,2 wheeler theft,12.8952844,77.5662129,,,2017
j p nagar,2 wheeler theft,12.9021875,77.5726242,,,2017
j p nagar,2 wheeler theft,12.9012358,77.5547662,,,2017
j p nagar,2 wheeler theft,12.9151437,77.5694191,,,2017
j p nagar,2 wheeler theft,12.898195,77.5693753,,09:30:00,2017
j p nagar,2 wheeler theft,12.9108218,77.5682452,,,2017
j p nagar,2 wheeler theft,12.9143691,77.5733106,,,2017
j p nagar,2 wheeler theft,12.8952844,77.5662129,,,2017
j p nagar,2 wheeler theft,12.9094534,77.5650952,,11:30:00,2017
j p nagar,2 wheeler theft,12.9025429,77.5616066,,15:30:00,2017
j p nagar,2 wheeler theft,12.8987339,77.5582035,,16:30:00,2017
j p nagar,2 wheeler theft,12.8988075,77.57229,,10:15:00,2017
j p nagar,2 wheeler theft,12.9058711,77.5646367,,12:30:00,2017
j p nagar,2 wheeler theft,12.9105469,77.5607455,,17:00:00,2017
j p nagar,2 wheeler theft,12.8928134,77.5666301,,17:30:00,2017
j p nagar,2 wheeler theft,12.8985486,77.5696633,,18:10:00,2017
j p nagar,2 wheeler theft,12.9141256,77.5633355,,16:20:00,2017
j p nagar,2 wheeler theft,12.908067,77.5611409,,12:00:00,2017
j p nagar,2 wheeler theft,12.9080333,77.5632487,,17:30:00,2017
j p nagar,2 wheeler theft,12.9008928,77.5698814,,11:00:00,2017
j p nagar,2 wheeler theft,12.9124941,77.5724057,,13:00:00,2017
j p nagar,2 wheeler theft,12.9035617,77.5595982,,13:10:00,2017
j p nagar,2 wheeler theft,12.9023333,77.5689282,,16:30:00,2017
j p nagar,2 wheeler theft,12.8928134,77.5666301,,15:00:00,2017
j p nagar,2 wheeler theft,12.8982902,77.5692057,,10:00:00,2017
j p nagar,2 wheeler theft,12.898195,77.5693753,,18:00:00,2017
j p nagar,2 wheeler theft,12.9156669,77.5615653,,11:00:00,2017
j p nagar,2 wheeler theft,12.9144906,77.5721065,,10:40:00,2017
j p nagar,2 wheeler theft,12.9058711,77.5646367,,16:00:00,2017
j p nagar,2 wheeler theft,12.9166716,77.5734554,,18:30:00,2017
j p nagar,2 wheeler theft,12.9021875,77.5726242,,17:45:00,2017
j p nagar,2 wheeler theft,12.9135166,77.5670477,,17:00:00,2017
j p nagar,2 wheeler theft,12.9110294,77.5643474,,17:30:00,2017
j p nagar,2 wheeler theft,12.908067,77.5611409,,14:00:00,2017
j p nagar,2 wheeler theft,12.9080333,77.5632487,,16:00:00,2017
j p nagar,2 wheeler theft,12.9143691,77.5733106,,10:00:00,2017
j p nagar,2 wheeler theft,12.9098518,77.5654042,,16:30:00,2017
j p nagar,2 wheeler theft,12.9135166,77.5670477,,11:00:00,2017
j p nagar,2 wheeler theft,12.9111004,77.5664471,,11:30:00,2017
j p nagar,2 wheeler theft,12.9109359,77.5646697,,12:45:00,2017
j p nagar,2 wheeler theft,12.8903442,77.5642779,,17:00:00,2017
j p nagar,2 wheeler theft,12.9076945,77.5719852,,17:30:00,2017
j p nagar,2 wheeler theft,12.9012358,77.5547662,,,2017
j p nagar,2 wheeler theft,12.896673,77.5607514,,,2017
jayanagar,2 wheeler theft,12.9025429,77.5616066,,,2017
jayanagar,2 wheeler theft,12.9057414,77.5652835,,17:30:00,2017
jayanagar,2 wheeler theft,12.9023386,77.5653253,,12:30:00,2017
jayanagar,2 wheeler theft,12.908067,77.5611409,,08:45:00,2017
jayanagar,2 wheeler theft,12.9124183,77.5641048,,13:00:00,2017
jayanagar,2 wheeler theft,12.8928134,77.5666301,,15:00:00,2017
jayanagar,2 wheeler theft,12.9061712,77.5698458,,17:00:00,2017
jayanagar,2 wheeler theft,12.8988075,77.57229,,10:00:00,2017
jayanagar,2 wheeler theft,12.9124941,77.5724057,,18:30:00,2017
jayanagar,2 wheeler theft,12.8930002,77.5629813,,,2017
jayanagar,2 wheeler theft,12.9156669,77.5615653,,,2017
jayanagar,2 wheeler theft,12.8907542,77.5645057,,,2017
jayanagar,2 wheeler theft,12.9085203,77.5725265,,,2017
jayanagar,2 wheeler theft,12.8985486,77.5696633,,,2017
jayanagar,2 wheeler theft,12.9094534,77.5650952,,,2017
jayanagar,2 wheeler theft,12.9156669,77.5615653,,,2017
jayanagar,2 wheeler theft,12.9108218,77.5682452,,,2017
jayanagar,2 wheeler theft,12.9025429,77.5616066,,,2017
jayanagar,2 wheeler theft,12.9092425,77.5632516,,,2017
jayanagar,2 wheeler theft,12.9027651,77.5616313,,,2017
jayanagar,2 wheeler theft,12.8985486,77.5696633,,,2017
jayanagar,2 wheeler theft,12.9080333,77.5632487,,,2017
jayanagar,2 wheeler theft,12.9080333,77.5632487,,,2017
jayanagar,2 wheeler theft,12.896673,77.5607514,,,2017
jayanagar,2 wheeler theft,12.9108218,77.5682452,,,2017
jayanagar,2 wheeler theft,12.9133048,77.568035,,,2017
jayanagar,2 wheeler theft,12.9076945,77.5719852,,,2017
jayanagar,2 wheeler theft,12.9133048,77.568035,,,2017
jayanagar,2 wheeler theft,12.9141256,77.5633355,,,2017
jayanagar,2 wheeler theft,12.9151437,77.5694191,,,2017
jayanagar,2 wheeler theft,12.9058711,77.5646367,,,2017
jayanagar,2 wheeler theft,12.8983588,77.5613959,,,2017
jayanagar,2 wheeler theft,12.8928134,77.5666301,,,2017
jayanagar,2 wheeler theft,12.9162974,77.5707956,,,2017
jayanagar,2 wheeler theft,12.9085203,77.5725265,,,2017
jayanagar,2 wheeler theft,12.9057414,77.5652835,,,2017
jayanagar,2 wheeler theft,12.9162974,77.5707956,,,2017
jayanagar,2 wheeler theft,12.9076945,77.5719852,,,2017
jayanagar,2 wheeler theft,12.9094534,77.5650952,,,2017
jayanagar,2 wheeler theft,12.8952844,77.5662129,,,2017
jayanagar,2 wheeler theft,12.9021875,77.5726242,,,2017
jayanagar,2 wheeler theft,12.9109359,77.5646697,,,2017
jayanagar,2 wheeler theft,12.9109359,77.5646697,,,2017
jayanagar,2 wheeler theft,12.9082211,77.5691572,,,2017
jayanagar,2 wheeler theft,12.908067,77.5611409,,,2017
jayanagar,2 wheeler theft,12.8928134,77.5666301,,19:30:00,2018
jayanagar,2 wheeler theft,12.9108218,77.5682452,,17:30:00,2018
jayanagar,2 wheeler theft,12.9026073,77.5614887,,10:30:00,2018
jayanagar,2 wheeler theft,12.9061712,77.5698458,,18:00:00,2018
jayanagar,2 wheeler theft,12.9156669,77.5615653,,15:00:00,2018
jayanagar,2 wheeler theft,12.9076945,77.5719852,,13:00:00,2018
jayanagar,2 wheeler theft,12.9162974,77.5707956,,14:00:00,2018
jayanagar,2 wheeler theft,12.8996966,77.5716116,,10:30:00,2018
jayanagar,2 wheeler theft,12.9012358,77.5547662,,12:30:00,2018
jayanagar,2 wheeler theft,12.9050964,77.571337,,10:00:00,2018
jayanagar,2 wheeler theft,12.9021875,77.5726242,,,2018
jayanagar,2 wheeler theft,12.8952844,77.5662129,,,2018
jayanagar,2 wheeler theft,12.90849,77.5597687,,,2018
jayanagar,2 wheeler theft,12.9080333,77.5632487,,,2018
jayanagar,2 wheeler theft,12.9061712,77.5698458,,12:15:00,2018
jayanagar,2 wheeler theft,12.9057414,77.5652835,,,2018
jayanagar,2 wheeler theft,12.9156669,77.5615653,,,2018
jayanagar,2 wheeler theft,12.908067,77.5611409,,,2018
jayanagar,2 wheeler theft,12.9135166,77.5670477,,,2018
jayanagar,2 wheeler theft,12.9099852,77.5626174,,12:15:00,2018
jayanagar,2 wheeler theft,12.9021875,77.5726242,,,2018
jayanagar,2 wheeler theft,12.9057414,77.5652835,,17:30:00,2018
jayanagar,2 wheeler theft,12.9061712,77.5698458,,18:20:00,2018
jayanagar,2 wheeler theft,12.9082211,77.5691572,,,2018
jayanagar,2 wheeler theft,12.9141256,77.5633355,,,2018
jayanagar,2 wheeler theft,12.9076945,77.5719852,,,2018
jayanagar,2 wheeler theft,12.9085203,77.5725265,,,2018
jayanagar,2 wheeler theft,12.9114198,77.5620769,,,2018
jayanagar,2 wheeler theft,12.8952844,77.5662129,,,2018
jayanagar,2 wheeler theft,12.9082211,77.5691572,,,2018
jayanagar,2 wheeler theft,12.8952844,77.5662129,,,2018
jayanagar,2 wheeler theft,12.9011495,77.5706466,,,2018
jayanagar,2 wheeler theft,12.8903442,77.5642779,,,2018
jayanagar,2 wheeler theft,12.908067,77.5611409,,,2018
jayanagar,2 wheeler theft,12.9073405,77.5726119,,,2018
jayanagar,2 wheeler theft,12.9058711,77.5646367,,,2018
jayanagar,2 wheeler theft,12.9109359,77.5646697,,,2018
jayanagar,2 wheeler theft,12.8957622,77.5599416,,,2018
jayanagar,2 wheeler theft,12.9124941,77.5724057,,,2018
jayanagar,2 wheeler theft,12.9105469,77.5607455,,,2018
jayanagar,2 wheeler theft,12.8952844,77.5662129,,,2018
jayanagar,2 wheeler theft,12.9061712,77.5698458,,,2018
jayanagar,2 wheeler theft,12.9109359,77.5646697,,,2018
jayanagar,2 wheeler theft,12.90849,77.5597687,,,2018
jayanagar,2 wheeler theft,12.9114198,77.5620769,,,2018
jayanagar,2 wheeler theft,12.9073405,77.5726119,,,2018
jayanagar,2 wheeler theft,12.8952844,77.5662129,,,2018
jayanagar,2 wheeler theft,12.9108218,77.5682452,,,2018
jayanagar,2 wheeler theft,12.9023333,77.5689282,,,2018
jayanagar,2 wheeler theft,12.8957622,77.5599416,,,2018
jayanagar,2 wheeler theft,12.9025429,77.5616066,,,2018
jayanagar,2 wheeler theft,12.9021875,77.5726242,,,2018
jayanagar,2 wheeler theft,12.9076945,77.5719852,,,2018
jayanagar,2 wheeler theft,12.9108218,77.5682452,,,2018
jayanagar,2 wheeler theft,12.9156669,77.5615653,,,2018
jayanagar,2 wheeler theft,12.9133048,77.568035,,,2018
jayanagar,2 wheeler theft,12.9143691,77.5733106,,,2018
jayanagar,2 wheeler theft,12.8928134,77.5666301,,,2018
jayanagar,2 wheeler theft,12.9124183,77.5641048,,,2018
jayanagar,2 wheeler theft,12.8907542,77.5645057,,,2018
jayanagar,2 wheeler theft,12.9108218,77.5682452,,,2018
jayanagar,2 wheeler theft,12.90849,77.5597687,,,2018
jayanagar,2 wheeler theft,12.9141256,77.5633355,,,2018
jayanagar,2 wheeler theft,12.9012358,77.5547662,,,2018
jayanagar,2 wheeler theft,12.9061712,77.5698458,,,2018
jayanagar,2 wheeler theft,12.8985982,77.5568979,,,2018
jayanagar,2 wheeler theft,12.9057414,77.5652835,,,2018
jayanagar,2 wheeler theft,12.9012358,77.5547662,,,2018
jayanagar,2 wheeler theft,12.9077017,77.5713098,,19:30:00,2018
jayanagar,2 wheeler theft,12.9061712,77.5698458,,19:30:00,2018
jayanagar,2 wheeler theft,12.907211,77.5697575,,18:15:00,2018
jayanagar,2 wheeler theft,12.8928134,77.5666301,,11:00:00,2019
jayanagar,2 wheeler theft,12.9124183,77.5641048,,11:15:00,2019
jayanagar,2 wheeler theft,12.9061712,77.5698458,,17:00:00,2019
jayanagar,2 wheeler theft,12.9076945,77.5719852,,12:00:00,2019
jayanagar,2 wheeler theft,12.8952844,77.5662129,,18:00:00,2019
jayanagar,2 wheeler theft,12.9012358,77.5547662,,18:30:00,2019
jayanagar,2 wheeler theft,12.9118926,77.5668834,,13:00:00,2019
jayanagar,2 wheeler theft,12.9061712,77.5698458,,16:50:00,2019
jayanagar,2 wheeler theft,12.9135166,77.5670477,,10:30:00,2019
jayanagar,2 wheeler theft,12.9008928,77.5698814,,13:45:00,2019
jayanagar,2 wheeler theft,12.9050964,77.571337,,,2019
jayanagar,2 wheeler theft,12.9108218,77.5682452,,21:15:00,2019
jayanagar,2 wheeler theft,12.8957622,77.5599416,,09:30:00,2019
jayanagar,2 wheeler theft,12.898195,77.5693753,,15:30:00,2019
jayanagar,2 wheeler theft,12.9108218,77.5682452,,19:30:00,2019
jayanagar,2 wheeler theft,12.9085203,77.5725265,,16:30:00,2019
jayanagar,2 wheeler theft,12.9141256,77.5633355,,16:00:00,2019
jayanagar,2 wheeler theft,12.9061712,77.5698458,,10:30:00,2019
jayanagar,2 wheeler theft,12.9057414,77.5652835,,16:30:00,2019
jayanagar,2 wheeler theft,12.9078188,77.5605678,,13:30:00,2019
jayanagar,2 wheeler theft,12.9124183,77.5641048,,16:00:00,2019
jayanagar,2 wheeler theft,12.8985982,77.5568979,,12:00:00,2019
jayanagar,2 wheeler theft,12.9057414,77.5652835,,14:15:00,2019
jayanagar,2 wheeler theft,12.9108218,77.5682452,,14:30:00,2019
jayanagar,2 wheeler theft,12.9124183,77.5641048,,15:15:00,2019
jayanagar,2 wheeler theft,12.9052771,77.5577766,,12:30:00,2019
jayanagar,2 wheeler theft,12.9109606,77.5639519,,,2019
jayanagar,2 wheeler theft,12.8964475,77.5667368,,20:00:00,2019
jayanagar,2 wheeler theft,12.8928134,77.5666301,,16:30:00,2019
jayanagar,2 wheeler theft,12.90849,77.5597687,,12:00:00,2019
jayanagar,2 wheeler theft,12.9155359,77.5616258,,12:30:00,2019
jayanagar,2 wheeler theft,12.9133048,77.568035,,12:30:00,2019
jayanagar,2 wheeler theft,12.9023386,77.5653253,,,2019
jayanagar,2 wheeler theft,12.8907542,77.5645057,,17:00:00,2019
jayanagar,2 wheeler theft,12.9080333,77.5632487,,,2019
jayanagar,2 wheeler theft,12.9109359,77.5646697,,13:30:00,2019
jayanagar,2 wheeler theft,12.9124941,77.5724057,,11:50:00,2019
jayanagar,2 wheeler theft,12.9111004,77.5664471,,14:15:00,2019
jayanagar,2 wheeler theft,12.9050964,77.571337,,15:30:00,2019
jayanagar,2 wheeler theft,12.908067,77.5611409,,16:00:00,2019
jayanagar,2 wheeler theft,12.9080333,77.5632487,,16:50:00,2019
jayanagar,2 wheeler theft,12.8928134,77.5666301,,11:00:00,2019
jayanagar,2 wheeler theft,12.9082211,77.5691572,,15:00:00,2019
jayanagar,2 wheeler theft,12.908067,77.5611409,,19:00:00,2019
jayanagar,2 wheeler theft,12.9036664,77.5674609,,18:10:00,2019
jayanagar,2 wheeler theft,12.9136601,77.5652671,,13:30:00,2019
jayanagar,2 wheeler theft,12.9094534,77.5650952,,11:20:00,2019
jayanagar,2 wheeler theft,12.9035617,77.5595982,,15:00:00,2019
jayanagar,2 wheeler theft,12.9082211,77.5691572,,10:30:00,2019
jayanagar,2 wheeler theft,12.9156669,77.5615653,,16:30:00,2019
jayanagar,2 wheeler theft,12.9162974,77.5707956,,15:00:00,2019
jayanagar,2 wheeler theft,12.9025429,77.5616066,,11:30:00,2019
jayanagar,2 wheeler theft,12.8983588,77.5613959,,11:30:00,2019
jayanagar,2 wheeler theft,12.9111004,77.5664471,,20:10:00,2019
jayanagar,2 wheeler theft,12.9021875,77.5726242,,22:30:00,2019
jayanagar,2 wheeler theft,12.8985486,77.5696633,,16:00:00,2019
jayanagar,2 wheeler theft,12.90849,77.5597687,,13:00:00,2019
jayanagar,2 wheeler theft,12.9082211,77.5691572,,15:00:00,2019
jayanagar,2 wheeler theft,12.9092425,77.5632516,,13:45:00,2019
jayanagar,2 wheeler theft,12.9080333,77.5632487,,15:00:00,2019
jayanagar,2 wheeler theft,12.9027651,77.5616313,,14:15:00,2019
jayanagar,2 wheeler theft,12.9124941,77.5724057,,12:00:00,2019
jayanagar,2 wheeler theft,12.9109359,77.5646697,,12:15:00,2019
jayanagar,2 wheeler theft,12.9135166,77.5670477,,11:00:00,2019
jayanagar,2 wheeler theft,12.9008928,77.5698814,,18:30:00,2019
jayanagar,2 wheeler theft,12.8995645,77.5593349,,,2019
jayanagar,2 wheeler theft,12.9057414,77.5652835,,17:30:00,2019
jayanagar,2 wheeler theft,12.9141256,77.5633355,,19:00:00,2019
jayanagar,2 wheeler theft,12.9151437,77.5694191,,20:45:00,2019
jayanagar,2 wheeler theft,12.8983588,77.5613959,,15:30:00,2019
jayanagar,2 wheeler theft,12.8983588,77.5613959,,12:30:00,2019
jayanagar,2 wheeler theft,12.9156669,77.5615653,,14:30:00,2019
jayanagar,2 wheeler theft,12.9091038,77.5728123,,11:00:00,2019
jayanagar,2 wheeler theft,12.8993986,77.5725849,,11:30:00,2019
jayanagar,2 wheeler theft,12.932885,77.537074,2015-01-27,10:30:00,2015
jayanagar,2 wheeler theft,12.941216,77.552572,2015-01-27,16:00:00,2015
jayanagar,2 wheeler theft,12.933678,77.537656,2015-02-17,09:10:00,2015
jayanagar,2 wheeler theft,12.943467,77.548921,2015-02-17,15:00:00,2015
jayanagar,2 wheeler theft,12.931249,77.536676,2015-02-25,11:00:00,2015
jayanagar,2 wheeler theft,12.94155,77.550038,2015-02-27,10:30:00,2015
jayanagar,2 wheeler theft,12.936808,77.549936,2015-03-24,21:00:00,2015
jayanagar,2 wheeler theft,12.9276,77.5412,2015-04-19,14:45:00,2015
jayanagar,2 wheeler theft,12.942317,77.546188,,17:00:00,2015
