district,crime_type,latitude,longitude,date,time
Banashankari,attempted murder,12.9043309015663,77.5684681501214,2018-06-18 00:00:00.000,14:00:00
Banashankari,attempted murder,12.9151436819703,77.5694191266274,2018-06-26 00:00:00.000,15:00:00
Banashankari,attempted murder,12.9023385605328,77.5653252772123,2018-09-07 00:00:00.000,14:00:00
Banashankari,attempted murder,12.8982364488419,77.5694762090069,2018-07-18 00:00:00.000,23:00:00
Banashankari,attempted murder,12.9050964485764,77.571337000055,2020-05-09 00:00:00.000,21:00:00
Banashankari,attempted murder,12.9061712471247,77.5698458437946,2018-03-11 00:00:00.000,18:00:00
Banashankari,attempted murder,12.9135166186977,77.5670477005948,2018-07-12 00:00:00.000,23:30:00
Banashankari,attempted murder,12.896847554625,77.5674809920983,2019-01-29 00:00:00.000,22:30:00
Banashankari,attempted murder,12.8979064683143,77.5594980995282,2019-08-17 00:00:00.000,22:30:00
Banashankari,attempted murder,12.8914388215753,77.5645044225484,2019-08-09 00:00:00.000,13:30:00
Banashankari,attempted murder,12.931754,77.539058,2015-09-09 00:00:00.000,05:00:00
Banashankari,attempted murder,12.936892,77.551396,2015-09-18 00:00:00.000,02:00:00
Banashankari,attempted murder,12.936135,77.545152,2015-10-28 00:00:00.000,23:55:00
Banashankari,attempted murder,12.937792,77.537268,2016-02-06 00:00:00.000,08:00:00
Banashankari,attempted murder,12.939647,77.552168,2016-01-01 00:00:00.000,11:30:00
Banashankari,attempted murder,12.943851,77.548762,2016-12-03 00:00:00.000,16:00:00
Banashankari,attempted murder,12.939585,77.544317,2016-03-11 00:00:00.000,22:30:00
Banashankari,attempted murder,12.933474,77.543107,2016-10-11 00:00:00.000,22:15:00
Banashankari,attempted murder,12.937343,77.537022,2016-04-27 00:00:00.000,21:30:00
Banashankari,attempted murder,12.930897,77.53865,2016-12-05 00:00:00.000,11:30:00
Banashankari,attempted murder,12.555886,77.321119,2016-11-30 00:00:00.000,22:15:00
Banashankari,attempted murder,12.939647,77.552168,2017-05-03 00:00:00.000,19:00:00
Banashankari,attempted murder,12.930897,77.53865,2017-10-10 00:00:00.000,
Banashankari,attempted murder,12.936892,77.551396,2017-07-12 00:00:00.000,20:30:00
Banashankari,attempted murder,12.93586,77.54388,2018-01-12 00:00:00.000,22:00:00
Banashankari,attempted murder,12.941898,77.55148,2018-11-13 00:00:00.000,13:40:00
Banashankari,attempted murder,12.934084,77.544929,2018-12-30 00:00:00.000,02:00:00
Banashankari,attempted murder,12.916346,77.536052,2019-03-14 00:00:00.000,16:50:00
Banashankari,attempted murder,12.931403,77.53854,2019-05-29 00:00:00.000,14:30:00
Banashankari,attempted murder,12.926366,77.548363,2019-09-29 00:00:00.000,20:40:00
Banashankari,attempted murder,12.940715,77.545315,2019-10-12 00:00:00.000,22:00:00
Banashankari,attempted murder,12.941898,77.55148,2019-10-22 00:00:00.000,21:45:00
Banashankari,attempted murder,12.94948,77.5643001,2015-04-12 00:00:00.000,
Banashankari,attempted murder,12.94953,77.56316,2016-05-30 00:00:00.000,01:30:00
Banashankari,attempted murder,12.94953,77.56316,2017-03-20 00:00:00.000,09:00:00
Banashankari,attempted murder,12.951433,77.567242,2018-12-03 00:00:00.000,21:30:00
Banashankari,attempted murder,12.953511,77.559792,2018-03-16 00:00:00.000,15:00:00
Banashankari,attempted murder,12.95046684,77.5643001,2018-10-04 00:00:00.000,10:30:00
Banashankari,attempted murder,12.948701,77.559813,2018-06-06 00:00:00.000,19:00:00
Banashankari,attempted murder,12.95014,77.5604,2019-06-18 00:00:00.000,11:30:00
Banashankari,attempted murder,12.94968,77.56202,2019-07-17 00:00:00.000,21:30:00
Banashankari,attempted murder,12.94827,77.55944,2019-09-20 00:00:00.000,02:40:00
Banashankari,attempted murder,12.94951,77.56312,2019-11-14 00:00:00.000,22:30:00
Banashankari,attempted murder,12.94953,77.56316,2019-11-22 00:00:00.000,12:30:00
Banashankari,attempted murder,12.94953,77.56316,2019-02-12 00:00:00.000,23:00:00
Banashankari,attempted murder,12.9533,77.57242,2017-08-24 00:00:00.000,16:00:00
Banashankari,attempted murder,12.948775,77.572542,2019-09-29 00:00:00.000,19:00:00
Banashankari,attempted murder,12.951456020309,77.5799156304629,2017-10-09 00:00:00.000,4:3
Banashankari,attempted murder,12.9537220810801,77.5757708482381,2017-03-11 00:00:00.000,19:3
Banashankari,attempted murder,12.9562784518029,77.5765665270044,,17:3
Banashankari,attempted murder,12.9394,77.5543,2015-04-01 00:00:00.000,15:15:00
Banashankari,attempted murder,12.9365,77.556,2015-01-16 00:00:00.000,12:15:00
Banashankari,attempted murder,12.5614,77.3305,2015-02-02 00:00:00.000,17:00:00
Banashankari,attempted murder,12.5638,77.3316,2015-03-25 00:00:00.000,18:00:00
Banashankari,attempted murder,12.565,77.3633,2015-04-28 00:00:00.000,02:30:00
Banashankari,attempted murder,12.5648,77.3348,2015-02-06 00:00:00.000,21:00:00
Banashankari,attempted murder,12.5629,77.3313,2015-09-19 00:00:00.000,18:30:00
Banashankari,attempted murder,12.5653,77.3319,2016-07-18 00:00:00.000,12:15:00
Banashankari,attempted murder,12.561,77.3317,2016-09-09 00:00:00.000,09:50:00
Banashankari,attempted murder,12.5626,77.3327,2016-10-27 00:00:00.000,13:30:00
Banashankari,attempted murder,12.9324412,77.564925,2017-10-02 00:00:00.000,08:45:00
Banashankari,attempted murder,12.5641,77.3316,2017-01-05 00:00:00.000,21:30:00
Banashankari,attempted murder,12.5658,77.334,2017-06-07 00:00:00.000,11:15:00
Banashankari,attempted murder,12.5631,77.3315,2017-07-18 00:00:00.000,18:30:00
Banashankari,attempted murder,12.5546,77.3403,2017-05-02 00:00:00.000,22:00:00
Banashankari,attempted murder,12.5643,77.3331,2018-07-14 00:00:00.000,23:40:00
Banashankari,attempted murder,12.5629,77.3454,2019-04-02 00:00:00.000,12:30:00
Banashankari,attempted murder,12.5649,77.3492,2019-04-04 00:00:00.000,21:15:00
Banashankari,attempted murder,12.5668,77.3323,2019-04-30 00:00:00.000,12:30:00
Banashankari,attempted murder,12.5654,77.3309,2019-12-31 00:00:00.000,12:15:00
Banashankari,attempted murder,12.933307,77.555896,2015-01-01 00:00:00.000,02:00:00
Banashankari,attempted murder,12.932948,77.555739,2015-03-11 00:00:00.000,22:40:00
Banashankari,attempted murder,12.925628,77.558118,,11:40:00
Banashankari,attempted murder,12.92281,77.549459,2016-08-28 00:00:00.000,19:00:00
Banashankari,attempted murder,12.930583,77.553237,2016-12-09 00:00:00.000,19:00:00
Banashankari,attempted murder,12.933015,77.550397,2016-11-10 00:00:00.000,23:45:00
Banashankari,attempted murder,12.922987,77.549027,2016-10-13 00:00:00.000,15:00:00
Banashankari,attempted murder,12.929347,77.553496,2016-11-27 00:00:00.000,11:00:00
Banashankari,attempted murder,12.923302,77.547439,2017-01-14 00:00:00.000,00:30:00
Banashankari,attempted murder,12.923588,77.546773,2017-01-19 00:00:00.000,10:00:00
Banashankari,attempted murder,12.930065,77.552782,2017-01-24 00:00:00.000,21:00:00
Banashankari,attempted murder,12.92428,77.559714,2017-01-30 00:00:00.000,17:45:00
Banashankari,attempted murder,12.919563,77.542178,,22:30:00
Banashankari,attempted murder,12.927776,77.560628,2017-08-13 00:00:00.000,19:30:00
Banashankari,attempted murder,12.922983,77.548966,2017-07-10 00:00:00.000,19:30:00
Banashankari,attempted murder,12.921282,77.552124,2017-01-09 00:00:00.000,19:30:00
Banashankari,attempted murder,12.924888,77.54409,2018-04-19 00:00:00.000,22:00:00
Banashankari,attempted murder,12.91959,77.541964,2018-09-23 00:00:00.000,23:15:00
Banashankari,attempted murder,12.920267,77.542058,2019-01-02 00:00:00.000,18:30:00
Banashankari,attempted murder,12.932401,77.564047,2019-09-15 00:00:00.000,10:30:00
Banashankari,attempted murder,12.923094,77.549019,2019-12-15 00:00:00.000,09:15:00
Banashankari,robbery,12.914562,77.58467,2015-09-01 00:00:00.000,15:15:00
Banashankari,robbery,12.912566,77.58986,2015-02-18 00:00:00.000,13:00:00
Banashankari,robbery,12.91802,77.58833,2015-02-25 00:00:00.000,13:30:00
Banashankari,robbery,12.554512,77.35043,2015-05-14 00:00:00.000,00:05:00
Banashankari,robbery,12.932946,77.58386,2015-05-07 00:00:00.000,03:40:00
Banashankari,robbery,12.915644,77.56456,2015-02-11 00:00:00.000,09:45:00
Banashankari,robbery,12.97194,77.59369,2016-07-02 00:00:00.000,20:45:00
Banashankari,robbery,12.932554,77.589451,2016-02-29 00:00:00.000,11:00:00
Banashankari,robbery,12.933705,77.5787847,2016-07-04 00:00:00.000,20:15:00
Banashankari,robbery,12.96557,77.60625,2016-09-09 00:00:00.000,20:15:00
Banashankari,robbery,12.916148,77.58543,2016-09-19 00:00:00.000,23:30:00
Banashankari,robbery,12.922512,77.588537,2016-09-10 00:00:00.000,22:00:00
Banashankari,robbery,12.97194,77.59369,2016-10-26 00:00:00.000,21:00:00
Banashankari,robbery,12.97194,77.59369,2016-10-26 00:00:00.000,16:30:00
Banashankari,robbery,12.922517,77.58415,2016-11-22 00:00:00.000,09:15:00
Banashankari,robbery,12.929273,77.582423,2016-11-29 00:00:00.000,21:35:00
Banashankari,robbery,12.922918,77.58598,2016-02-12 00:00:00.000,00:30:00
Banashankari,robbery,12.96557,77.60625,2016-09-12 00:00:00.000,20:00:00
Banashankari,robbery,12.929273,77.58242,2016-12-18 00:00:00.000,14:00:00
Banashankari,robbery,12.929273,77.58242,2016-12-26 00:00:00.000,10:30:00
Banashankari,robbery,12.924709,77.589568,2017-03-27 00:00:00.000,12:30:00
Banashankari,robbery,12.920751,77.574677,2017-04-21 00:00:00.000,10:40:00
Banashankari,robbery,12.91113,77.572982,2017-04-21 00:00:00.000,16:30:00
Banashankari,robbery,12.920042,77.583575,2017-07-25 00:00:00.000,09:00:00
Banashankari,robbery,12.933466,77.584554,2017-07-28 00:00:00.000,23:30:00
Banashankari,robbery,12.923436,77.583712,2017-08-28 00:00:00.000,14:30:00
Banashankari,robbery,12.921507,77.580242,2017-12-09 00:00:00.000,12:10:00
Banashankari,robbery,12.929507,77.580123,2017-09-20 00:00:00.000,11:30:00
Banashankari,robbery,12.933196,77.583949,2017-10-30 00:00:00.000,22:30:00
Banashankari,robbery,12.937057,77.579642,2017-08-11 00:00:00.000,13:15:00
Banashankari,robbery,12.926539,77.580657,2017-11-14 00:00:00.000,20:45:00
Banashankari,robbery,12.927594,77.587401,2017-11-14 00:00:00.000,21:15:00
Banashankari,robbery,12.924444,77.58544,2017-11-16 00:00:00.000,10:00:00
Banashankari,robbery,12.919213,77.589206,2017-11-17 00:00:00.000,03:15:00
Banashankari,robbery,12.917612,77.57555,2017-01-12 00:00:00.000,20:45:00
Banashankari,robbery,12.926114,77.584636,2018-02-20 00:00:00.000,23:10:00
Banashankari,robbery,12.91996,77.577755,2018-02-03 00:00:00.000,19:50:00
Banashankari,robbery,12.932965,77.583821,2018-06-04 00:00:00.000,20:00:00
Banashankari,robbery,12.922168,77.575662,2018-07-04 00:00:00.000,00:10:00
Banashankari,robbery,12.936028,77.581004,2018-04-14 00:00:00.000,01:15:00
Banashankari,robbery,12.91802,77.588333,2018-04-16 00:00:00.000,09:30:00
Banashankari,robbery,12.918903,77.579729,2018-04-23 00:00:00.000,00:15:00
Banashankari,robbery,12.926314,7.579646,2018-04-26 00:00:00.000,22:30:00
Banashankari,robbery,12.936564,77.579101,2018-08-06 00:00:00.000,22:00:00
Banashankari,robbery,12.919622,77.576159,2018-06-27 00:00:00.000,00:30:00
Banashankari,robbery,12.922461,77.589067,2018-03-08 00:00:00.000,12:00:00
Banashankari,robbery,12.919946,77.580174,2018-08-19 00:00:00.000,14:15:00
Banashankari,robbery,12.91795,77.588783,2018-10-24 00:00:00.000,02:00:00
Banashankari,robbery,12.917777,77.58849,2018-11-11 00:00:00.000,16:30:00
Banashankari,robbery,12.91691,77.5857,2018-06-12 00:00:00.000,14:00:00
Banashankari,robbery,12.94391,77.5656,2018-07-12 00:00:00.000,20:10:00
Banashankari,robbery,12.91925,77.57409,2019-09-01 00:00:00.000,11:45:00
Banashankari,robbery,12.920789,77.584152,2019-10-01 00:00:00.000,13:45:00
Banashankari,robbery,12.9218,77.58027,2019-02-22 00:00:00.000,14:15:00
Banashankari,robbery,12.89658,77.58865,2019-10-06 00:00:00.000,12:30:00
Banashankari,robbery,12.937897,77.589756,2019-06-15 00:00:00.000,12:10:00
Banashankari,robbery,12.935478,77.586977,2019-06-22 00:00:00.000,20:45:00
Banashankari,robbery,12.913208,77.646289,2019-06-24 00:00:00.000,20:45:00
Banashankari,robbery,12.91984,77.57982,2019-10-08 00:00:00.000,22:30:00
Banashankari,robbery,12.88411,77.49496,2019-09-09 00:00:00.000,14:45:00
Banashankari,robbery,13.12876,80.23122,2019-04-10 00:00:00.000,14:00:00
Banashankari,robbery,12.93131,77.55262,2019-10-10 00:00:00.000,00:45:00
Banashankari,robbery,12.28657,76.63203,2019-12-30 00:00:00.000,13:00:00
Banashankari,robbery,12.562385,77.342557,2015-12-06 00:00:00.000,
Banashankari,robbery,12.944364,77.570389,2015-09-21 00:00:00.000,
Banashankari,robbery,12.941264,77.580945,2016-06-18 00:00:00.000,
Banashankari,robbery,12.940014,77.573508,2016-10-21 00:00:00.000,
Banashankari,robbery,12.948533,77.576886,2016-10-21 00:00:00.000,
Banashankari,robbery,12.939203,77.574648,2016-12-01 00:00:00.000,
Banashankari,robbery,12.939203,77.574648,2016-12-22 00:00:00.000,
Banashankari,robbery,12.933631,77.567751,2017-01-04 00:00:00.000,
Banashankari,robbery,12.938711,77.576996,2017-02-21 00:00:00.000,
Banashankari,robbery,12.94605,77.575394,2017-03-19 00:00:00.000,
Banashankari,robbery,12.938967,77.578236,2017-06-10 00:00:00.000,
Banashankari,robbery,12.940152,77.566791,2017-07-15 00:00:00.000,
Banashankari,robbery,12.937975,77.56561,2017-07-26 00:00:00.000,
Banashankari,robbery,12.940152,77.566791,2017-08-07 00:00:00.000,
Banashankari,robbery,12.947732,77.580382,2017-10-16 00:00:00.000,
Banashankari,robbery,12.936013,77.574015,2017-10-18 00:00:00.000,
Banashankari,robbery,12.947732,77.580382,2017-10-22 00:00:00.000,
Banashankari,robbery,12.789441,77.789841,2018-01-27 00:00:00.000,
Banashankari,robbery,12.94138,77.579918,2018-03-22 00:00:00.000,
Banashankari,robbery,12.947809,77.574315,2018-03-23 00:00:00.000,
Banashankari,robbery,12.943653,77.578494,2018-05-02 00:00:00.000,
Banashankari,robbery,12.93841,77.57319,2018-05-07 00:00:00.000,
Banashankari,robbery,12.849751,77.8954621,2018-06-07 00:00:00.000,
Banashankari,robbery,12.943878,77.575749,2018-07-09 00:00:00.000,
Banashankari,robbery,12.7865741,77.8754201,2018-04-09 00:00:00.000,
Banashankari,robbery,12.943671,77.574675,2018-10-10 00:00:00.000,
Banashankari,robbery,12.94546,77.57132,2018-10-24 00:00:00.000,
Banashankari,robbery,12.948101,77.579533,2018-10-24 00:00:00.000,
Banashankari,robbery,12.86541,77.68521,2018-12-21 00:00:00.000,
Banashankari,robbery,12.948101,77.579533,2019-09-08 00:00:00.000,
Banashankari,robbery,12.849751,77.8954621,2019-08-13 00:00:00.000,
Banashankari,robbery,12.9164781,77.5877546,2015-03-20 00:00:00.000,22:30:00
Banashankari,robbery,12.9113469,77.5934304,2015-06-22 00:00:00.000,15:20:00
Banashankari,robbery,12.8136962,77.587486,2015-06-07 00:00:00.000,16:20:00
Banashankari,robbery,12.9155917,77.5770282,2015-07-07 00:00:00.000,09:10:00
Banashankari,robbery,12.8893536,77.5463813,2015-10-07 00:00:00.000,16:30:00
Banashankari,robbery,12.911969,77.5861441,2015-11-08 00:00:00.000,02:30:00
Banashankari,robbery,12.9163635,77.5902451,2015-08-14 00:00:00.000,20:00:00
Banashankari,robbery,12.9081752,77.5982283,2015-09-29 00:00:00.000,16:00:00
Banashankari,robbery,12.9048333,77.5789134,2016-02-01 00:00:00.000,09:15:00
Banashankari,robbery,12.9126892,77.5892209,2016-02-27 00:00:00.000,11:30:00
Banashankari,robbery,12.9016312,77.5710152,2016-03-31 00:00:00.000,15:00:00
Banashankari,robbery,12.9164782,77.5901863,2016-11-04 00:00:00.000,02:15:00
Banashankari,robbery,12.9165042,77.5836202,2016-02-05 00:00:00.000,22:35:00
Banashankari,robbery,12.9160929,77.5835311,2016-08-05 00:00:00.000,03:30:00
Banashankari,robbery,12.9064281,77.5923107,2016-02-06 00:00:00.000,17:35:00
Banashankari,robbery,12.9138583,77.5843258,2016-09-06 00:00:00.000,19:30:00
Banashankari,robbery,12.9164782,77.5901863,2016-06-23 00:00:00.000,12:45:00
Banashankari,robbery,12.9105691,77.5737605,2016-07-15 00:00:00.000,19:30:00
Banashankari,robbery,12.9152662,77.5844226,2016-07-18 00:00:00.000,16:35:00
Banashankari,robbery,12.9116237,77.5965099,2016-07-30 00:00:00.000,06:15:00
Banashankari,robbery,12.9116497,77.5899438,2016-08-24 00:00:00.000,12:30:00
Banashankari,robbery,12.9169843,77.5836119,2016-01-09 00:00:00.000,:15:00
Banashankari,robbery,12.9170307,77.5682909,2016-01-09 00:00:00.000,12:30:00
Banashankari,robbery,12.9117957,77.5826913,2016-10-09 00:00:00.000,02:05:00
Banashankari,robbery,12.9047516,77.5859256,2016-10-13 00:00:00.000,14:30:00
Banashankari,robbery,12.9080001,77.5989745,2016-10-18 00:00:00.000,07:45:00
Banashankari,robbery,12.9134896,77.5767334,2016-10-19 00:00:00.000,21:00:00
Banashankari,robbery,12.9087019,77.5877553,2016-10-19 00:00:00.000,21:00:00
Banashankari,robbery,12.9151204,77.5837865,2016-10-20 00:00:00.000,03:10:00
Banashankari,robbery,12.9166068,77.5773499,2016-12-22 00:00:00.000,00:30:00
Banashankari,robbery,12.9094322,77.5706543,2017-10-02 00:00:00.000,11:40:00
Banashankari,robbery,12.9168638,77.5832552,2017-03-28 00:00:00.000,13:32:00
Banashankari,robbery,12.906925,77.5842211,2017-05-06 00:00:00.000,13:00:00
Banashankari,robbery,12.9174342,77.5735833,2017-07-30 00:00:00.000,17:00:00
Banashankari,robbery,12.9174602,77.5670172,2017-04-09 00:00:00.000,09:30:00
Banashankari,robbery,12.9064191,77.5945086,2017-09-20 00:00:00.000,14:00:00
Banashankari,robbery,12.9142916,77.5909833,2017-02-10 00:00:00.000,10:30:00
Banashankari,robbery,12.9103454,77.5902119,2018-01-21 00:00:00.000,09:00:00
Banashankari,chain snatching,12.95601,77.56426,2015-09-11 00:00:00.000,14:30hrs
Banashankari,chain snatching,12.95222,77.5568,,20:35hrs
Banashankari,chain snatching,12.94682,77.560151,2017-10-04 00:00:00.000,08:30hours
Banashankari,chain snatching,12.9506,77.56736,2017-02-05 00:00:00.000,16:30hrs
Banashankari,chain snatching,12.957,77.5624,2017-07-16 00:00:00.000,21:30hrs
Banashankari,chain snatching,12.95334,77.5617,2017-12-08 00:00:00.000,14:00hrs
Banashankari,chain snatching,12.955191,77.56419,2018-03-20 00:00:00.000,21:00hrs
Banashankari,chain snatching,12.950078,77.556696,2019-07-02 00:00:00.000,17:00hrs
Banashankari,chain snatching,12.956273,77.564378,2019-08-02 00:00:00.000,10:45hrs
Banashankari,chain snatching,12.95319,77.55794,2019-01-05 00:00:00.000,22:30hrs
Banashankari,chain snatching,12.94898752,77.56995676,2017-09-15 00:00:00.000,20:30:00
Banashankari,chain snatching,12.9556,77.56883,2018-04-05 00:00:00.000,22:00:00
Banashankari,chain snatching,12.9486433,77.57586657,2015-06-01 00:00:00.000,15:30:00
Banashankari,chain snatching,12.9594654,77.57113375,,09:15:00
Banashankari,chain snatching,12.95154815,77.57555399,,06:30:00
Banashankari,chain snatching,12.94870298,77.5787416,,18:30:00
Banashankari,chain snatching,12.96020902,77.57035056,2016-08-07 00:00:00.000,10:30:00
Banashankari,chain snatching,12.9527423802776,77.5763878294634,2017-11-06 00:00:00.000,09:15:00
Banashankari,chain snatching,12.9586241689999,77.5744841058239,,16:30:00
Banashankari,chain snatching,12.9520673910033,77.5792810234382,,23:00:00
Banashankari,chain snatching,12.95673846,77.57548011,,10:30:00
Banashankari,chain snatching,12.9579316,77.56937036,2019-12-03 00:00:00.000,17:30:00
